Date,Open,High,Low,Close,Adj Close,Volume
2012-03-01,86.470001,87.180000,86.410004,86.830002,58.740376,12638500
2012-03-02,86.660004,86.750000,85.849998,86.330002,58.402153,11343400
2012-03-05,86.169998,87.089996,85.910004,87.010002,58.862160,12803100
2012-03-06,86.239998,86.480003,85.419998,85.860001,58.084179,16507900
2012-03-07,86.010002,86.120003,85.190002,85.830002,58.063881,14767700
2012-03-08,85.000000,85.470001,84.629997,84.830002,57.387413,19032000
2012-03-09,85.059998,85.129997,84.050003,84.300003,57.028828,17042500
2012-03-12,84.500000,85.750000,84.129997,85.550003,57.874462,19014000
2012-03-13,85.889999,86.930000,85.610001,86.860001,58.760677,16853300
2012-03-14,86.589996,86.830002,85.739998,86.019997,58.192421,16187300
2012-03-15,85.889999,86.199997,85.250000,86.089996,58.239750,14523600
2012-03-16,86.199997,86.889999,85.919998,86.440002,58.476555,30991300
2012-03-19,86.080002,87.180000,86.029999,86.989998,58.848618,10770400
2012-03-20,86.459999,87.099998,86.320000,86.599998,58.584785,13613800
2012-03-21,86.589996,86.589996,85.769997,86.010002,58.185658,14212400
2012-03-22,85.480003,85.940002,85.099998,85.330002,57.725643,13884400
2012-03-23,85.360001,85.980003,85.019997,85.550003,57.874462,12557700
2012-03-26,86.180000,87.250000,86.070000,87.029999,58.875687,17336800
2012-03-27,87.139999,87.250000,86.540001,86.620003,58.598328,12509200
2012-03-28,86.360001,86.480003,85.139999,85.860001,58.084179,16155300
2012-03-29,85.320000,86.129997,84.910004,86.080002,58.233025,13199700
2012-03-30,86.480003,86.760002,86.089996,86.730003,58.672745,12968300
2012-04-02,86.599998,87.669998,86.309998,87.070000,58.902756,13853300
2012-04-03,86.750000,86.779999,85.000000,85.830002,58.063881,17714900
2012-04-04,85.300003,85.360001,84.489998,84.980003,57.488876,17112800
2012-04-05,84.559998,85.379997,84.349998,84.820000,57.380627,11954700
2012-04-09,83.980003,84.360001,83.680000,83.879997,56.744698,11027000
2012-04-10,83.750000,83.750000,81.879997,82.169998,55.587891,19993700
2012-04-11,83.110001,83.349998,82.150002,82.699997,55.946449,15856200
2012-04-12,82.650002,83.730003,82.360001,83.599998,56.555309,15266200
2012-04-13,82.970001,83.690002,82.860001,82.949997,56.115562,13856500
2012-04-16,83.239998,84.389999,83.129997,84.010002,56.832661,17526100
2012-04-17,84.650002,85.599998,84.570000,85.449997,57.806808,14208000
2012-04-18,85.059998,86.050003,85.019997,85.750000,58.009777,12997500
2012-04-19,85.510002,85.919998,84.980003,85.279999,57.691811,15973800
2012-04-20,85.550003,85.919998,85.029999,85.300003,57.705345,17216600
2012-04-23,84.529999,85.930000,84.389999,85.690002,57.969181,15197200
2012-04-24,85.639999,86.389999,85.639999,86.309998,58.388596,11632500
2012-04-25,86.650002,87.180000,85.720001,86.849998,58.753902,18476800
2012-04-26,85.279999,86.199997,85.150002,86.070000,58.226254,17262400
2012-04-27,86.500000,86.690002,85.959999,86.080002,58.233025,11372900
2012-04-30,85.959999,86.800003,85.870003,86.339996,58.408909,11735400
2012-05-01,86.459999,87.519997,86.129997,87.040001,58.882465,13816900
2012-05-02,86.559998,86.650002,85.830002,86.199997,58.314198,11108700
2012-05-03,86.360001,86.389999,85.309998,85.650002,57.942120,9998600
2012-05-04,85.110001,85.309998,84.400002,84.570000,57.211498,15055500
2012-05-07,84.290001,84.790001,84.099998,84.480003,57.150608,12018100
2012-05-08,83.750000,84.260002,82.919998,84.019997,56.839417,19602400
2012-05-09,83.040001,84.070000,82.879997,83.309998,56.359127,17424000
2012-05-10,83.370003,83.589996,82.550003,82.839996,56.427216,13234600
2012-05-11,82.690002,83.790001,82.540001,83.099998,56.604332,12061700
2012-05-14,82.269997,82.459999,81.959999,82.120003,55.936783,12675900
2012-05-15,82.000000,82.730003,81.529999,81.790001,55.712025,15757400
2012-05-16,81.959999,83.150002,81.790001,82.169998,55.970833,15034500
2012-05-17,82.150002,82.610001,81.680000,81.910004,55.793758,17698200
2012-05-18,82.370003,82.720001,81.029999,81.470001,55.494026,21747200
2012-05-21,81.419998,82.129997,81.070000,82.040001,55.882286,13730400
2012-05-22,82.139999,82.839996,81.519997,81.949997,55.821007,13790000
2012-05-23,81.790001,82.080002,79.959999,82.040001,55.882286,17582200
2012-05-24,82.290001,82.779999,81.709999,82.610001,56.270550,14113600
2012-05-25,82.860001,82.959999,81.680000,82.080002,55.909538,12756500
2012-05-29,82.639999,82.639999,81.320000,81.930000,55.807358,15931100
2012-05-30,81.080002,81.379997,79.589996,79.790001,54.349693,19593100
2012-05-31,79.879997,80.139999,78.410004,78.629997,53.559551,38954600
2012-06-01,77.870003,78.559998,77.470001,77.919998,53.075920,22870900
2012-06-04,78.089996,78.250000,77.199997,77.830002,53.014626,17711200
2012-06-05,77.589996,78.290001,77.129997,77.599998,52.857948,17715600
2012-06-06,78.370003,80.239998,78.080002,80.180000,54.615337,23880900
2012-06-07,80.980003,81.230003,80.349998,80.690002,54.962738,18409400
2012-06-08,80.080002,80.919998,79.459999,80.839996,55.064899,18150000
2012-06-11,81.620003,81.849998,80.169998,80.269997,54.676624,18031800
2012-06-12,80.739998,81.510002,80.620003,81.260002,55.351002,14162100
2012-06-13,80.940002,81.639999,80.279999,80.629997,54.921860,15098100
2012-06-14,80.860001,82.500000,80.730003,82.129997,55.943596,16942300
2012-06-15,82.570000,83.449997,82.220001,83.220001,56.686054,27342800
2012-06-18,82.510002,83.180000,82.349998,83.110001,56.611137,13885100
2012-06-19,83.730003,84.629997,83.309998,84.480003,57.544327,21053300
2012-06-20,84.400002,85.389999,84.059998,84.970001,57.878098,23274300
2012-06-21,85.040001,85.370003,82.050003,82.110001,55.929977,33751900
2012-06-22,82.680000,83.220001,82.110001,82.110001,55.929977,84747800
2012-06-25,81.220001,81.430000,79.779999,81.239998,55.337364,28761600
2012-06-26,81.510002,82.970001,81.209999,82.400002,56.127525,22853700
2012-06-27,82.809998,83.660004,82.709999,83.199997,56.672436,15301400
2012-06-28,82.660004,83.459999,82.019997,83.099998,56.604332,19140300
2012-06-29,84.779999,85.699997,84.459999,85.570000,58.286793,24906300
2012-07-02,85.440002,85.470001,84.540001,85.339996,58.130123,14447800
2012-07-03,85.690002,86.279999,85.620003,86.279999,58.770397,9787700
2012-07-05,85.330002,86.040001,85.150002,85.570000,58.286793,10797100
2012-07-06,84.260002,85.040001,84.199997,84.800003,57.762314,13259400
2012-07-09,84.519997,84.550003,83.019997,83.650002,56.978958,22361600
2012-07-10,84.080002,84.389999,82.830002,83.110001,56.611137,14106100
2012-07-11,83.480003,84.680000,83.239998,84.379997,57.476223,18337600
2012-07-12,83.410004,84.550003,83.320000,84.120003,57.299114,15566400
2012-07-13,84.449997,85.570000,84.260002,85.470001,58.218674,13642000
2012-07-16,84.830002,85.419998,84.660004,85.050003,57.932575,11269200
2012-07-17,85.180000,85.820000,84.099998,85.730003,58.395782,14059400
2012-07-18,85.339996,86.220001,85.070000,86.209999,58.722733,14203500
2012-07-19,86.019997,86.379997,85.620003,86.209999,58.722733,14902300
2012-07-20,85.870003,86.150002,85.269997,85.949997,58.545639,16838300
2012-07-23,84.800003,85.459999,84.330002,85.209999,58.041584,13597800
2012-07-24,85.209999,85.260002,83.500000,84.580002,57.612453,13948300
2012-07-25,85.139999,85.550003,84.660004,85.239998,58.061985,16566000
2012-07-26,85.559998,86.699997,85.260002,86.519997,58.933884,19149300
2012-07-27,86.589996,87.849998,85.500000,87.449997,59.567356,24079300
2012-07-30,87.279999,87.830002,87.080002,87.559998,59.642284,11183500
2012-07-31,87.370003,87.660004,86.790001,86.849998,59.158665,12212200
2012-08-01,87.019997,87.449997,86.180000,86.910004,59.199554,14312300
2012-08-02,86.099998,86.750000,85.500000,85.879997,58.497948,14530100
2012-08-03,87.070000,87.889999,86.800003,87.550003,59.635490,13982500
2012-08-06,87.550003,87.879997,87.370003,87.449997,59.567356,9626400
2012-08-07,87.879997,88.000000,87.680000,87.919998,59.887512,12399800
2012-08-08,87.750000,88.500000,87.680000,88.279999,60.132732,12864500
2012-08-09,87.839996,88.480003,87.510002,88.199997,60.468670,12213700
2012-08-10,87.669998,88.489998,87.150002,88.440002,60.633228,11149000
2012-08-13,88.099998,88.239998,87.769997,88.139999,60.427528,8716300
2012-08-14,88.169998,88.639999,87.900002,88.199997,60.468670,8675700
2012-08-15,88.190002,88.669998,87.910004,88.000000,60.331554,8510100
2012-08-16,88.190002,88.870003,87.959999,88.669998,60.790878,11311300
2012-08-17,88.889999,88.910004,88.160004,88.400002,60.605793,11177700
2012-08-20,88.070000,88.220001,87.629997,87.949997,60.297268,8813700
2012-08-21,88.139999,88.410004,87.260002,87.459999,59.961342,10767100
2012-08-22,87.199997,87.910004,87.019997,87.730003,60.146420,10160400
2012-08-23,87.790001,87.790001,86.980003,87.309998,59.858490,9666300
2012-08-24,87.160004,88.300003,86.930000,88.050003,60.365845,9762300
2012-08-27,88.070000,88.199997,87.610001,87.739998,60.153286,8252100
2012-08-28,87.570000,88.400002,87.419998,88.099998,60.400093,9646800
2012-08-29,88.070000,88.190002,87.739998,87.900002,60.262993,8377300
2012-08-30,87.379997,87.730003,87.019997,87.199997,59.783077,8915800
2012-08-31,87.610001,87.849998,87.139999,87.300003,59.851643,14178800
2012-09-04,87.330002,87.459999,86.519997,87.120003,59.728237,10602900
2012-09-05,87.519997,87.650002,87.059998,87.330002,59.872211,10113100
2012-09-06,87.889999,89.250000,87.849998,88.989998,61.010288,15713500
2012-09-07,89.269997,90.000000,89.269997,89.919998,61.647881,15623900
2012-09-10,89.820000,90.000000,89.400002,89.480003,61.346218,10750700
2012-09-11,89.750000,89.949997,89.550003,89.620003,61.442226,9349400
2012-09-12,89.629997,89.900002,89.410004,89.550003,61.394211,9982900
2012-09-13,89.709999,91.559998,89.430000,91.230003,62.546001,19870900
2012-09-14,91.500000,92.400002,91.250000,92.300003,63.279560,21388800
2012-09-17,91.919998,92.500000,91.550003,91.910004,63.012196,11893700
2012-09-18,91.430000,92.220001,91.400002,91.650002,62.833950,10950100
2012-09-19,91.480003,91.750000,90.570000,90.570000,62.093517,16302100
2012-09-20,90.139999,91.690002,90.089996,91.519997,62.744808,12238400
2012-09-21,92.029999,92.230003,91.639999,91.919998,63.019047,19599100
2012-09-24,91.309998,92.209999,91.300003,91.879997,62.991627,11023700
2012-09-25,92.110001,92.570000,91.540001,91.739998,62.895630,14035800
2012-09-26,91.720001,92.040001,91.099998,91.230003,62.546001,11616500
2012-09-27,91.830002,92.250000,91.190002,91.800003,62.936775,10632700
2012-09-28,91.480003,91.650002,90.930000,91.449997,62.696823,12507600
2012-10-01,91.790001,92.500000,91.599998,91.800003,62.936775,10343500
2012-10-02,92.120003,92.180000,91.279999,91.720001,62.881927,9507800
2012-10-03,91.650002,91.809998,91.169998,91.699997,62.868225,10328100
2012-10-04,92.080002,92.540001,91.910004,92.220001,63.224731,11507100
2012-10-05,92.589996,93.000000,92.230003,92.550003,63.450966,9890100
2012-10-08,92.150002,92.870003,92.040001,92.680000,63.540100,8765200
2012-10-09,92.830002,93.360001,92.110001,92.129997,63.163021,13799200
2012-10-10,91.800003,92.019997,90.669998,91.029999,62.408867,15332500
2012-10-11,91.570000,91.879997,91.169998,91.169998,62.504860,9789900
2012-10-12,91.510002,91.720001,90.510002,91.029999,62.408867,9943700
2012-10-15,91.349998,91.690002,90.540001,91.510002,62.737949,10651100
2012-10-16,91.889999,92.480003,91.800003,92.379997,63.334408,9069300
2012-10-17,92.620003,93.540001,92.610001,93.389999,64.026840,10759100
2012-10-18,92.970001,93.570000,92.970001,93.480003,64.088585,11815500
2012-10-19,93.570000,93.669998,91.750000,92.150002,63.176735,15928100
2012-10-22,91.669998,92.260002,91.080002,92.190002,63.204163,11445400
2012-10-23,91.129997,91.379997,90.010002,90.180000,61.826138,14085500
2012-10-24,90.459999,90.620003,89.769997,89.879997,61.620445,11332500
2012-10-25,90.629997,90.800003,89.680000,90.430000,61.997517,10387200
2012-10-26,90.559998,91.070000,90.010002,90.620003,62.127800,11583000
2012-10-31,91.029999,91.410004,90.110001,91.169998,62.504860,14848500
2012-11-01,90.250000,91.669998,90.199997,91.599998,62.799644,15771900
2012-11-02,91.760002,91.940002,90.059998,90.269997,61.887829,12742400
2012-11-05,90.040001,90.809998,89.699997,90.629997,62.134655,11222600
2012-11-06,90.860001,92.050003,90.730003,91.610001,62.806522,12026500
2012-11-07,90.239998,90.239998,87.699997,88.180000,60.833462,19423500
2012-11-08,88.269997,88.430000,87.029999,87.070000,60.067699,13743000
2012-11-09,86.610001,87.949997,86.610001,87.209999,60.164268,13407000
2012-11-12,87.269997,87.690002,86.949997,87.320000,60.240162,9004300
2012-11-13,86.750000,87.989998,86.440002,86.470001,59.653770,12260300
2012-11-14,86.750000,87.110001,85.879997,86.070000,59.377819,14524100
2012-11-15,86.089996,86.559998,85.370003,86.139999,59.426102,13783600
2012-11-16,86.139999,86.709999,85.059998,86.449997,59.639980,17405200
2012-11-19,87.400002,88.199997,87.089996,87.669998,60.481621,12911000
2012-11-20,87.510002,87.879997,86.769997,87.500000,60.364338,10288100
2012-11-21,87.809998,88.019997,87.480003,88.010002,60.716187,13905300
2012-11-23,88.250000,89.089996,88.010002,89.089996,61.461254,11931000
2012-11-26,88.320000,88.629997,88.029999,88.620003,61.137016,16423600
2012-11-27,88.400002,88.540001,87.239998,87.349998,60.260853,11841600
2012-11-28,86.529999,88.190002,86.279999,88.099998,60.778282,15959900
2012-11-29,88.370003,88.690002,87.629997,88.120003,60.792072,11579100
2012-11-30,88.070000,88.400002,87.820000,88.139999,60.805862,15522100
2012-12-03,88.550003,88.580002,87.470001,87.610001,60.440231,10937300
2012-12-04,87.379997,87.970001,87.190002,87.190002,60.150463,11980000
2012-12-05,87.269997,88.269997,87.099998,87.730003,60.523003,12717800
2012-12-06,87.760002,88.059998,87.239998,88.000000,60.709282,12077000
2012-12-07,88.169998,88.639999,87.769997,88.599998,61.123230,10603100
2012-12-10,88.580002,88.949997,88.239998,88.410004,60.992142,11549400
2012-12-11,88.610001,89.489998,88.400002,88.989998,61.392262,12634600
2012-12-12,89.089996,90.370003,88.910004,89.449997,61.709591,14729500
2012-12-13,89.160004,89.449997,88.269997,88.580002,61.109413,12290300
2012-12-14,88.000000,88.449997,87.919998,88.080002,60.764465,13363600
2012-12-17,88.360001,88.940002,88.099998,88.870003,61.309475,15672500
2012-12-18,88.750000,89.739998,88.559998,89.559998,61.785500,15396600
2012-12-19,89.540001,89.610001,88.379997,88.440002,61.012829,15092500
2012-12-20,88.379997,88.940002,87.980003,88.889999,61.323269,15789000
2012-12-21,87.660004,88.599998,87.010002,87.230003,60.178070,33057000
2012-12-24,87.129997,87.320000,86.800003,86.919998,59.964207,6385200
2012-12-26,87.209999,87.680000,86.570000,87.070000,60.067699,10737800
2012-12-27,87.050003,87.239998,85.750000,86.860001,59.922813,14258500
2012-12-28,86.099998,86.290001,85.070000,85.099998,58.708645,13358700
